time,buy,sell
2017-06-26 13:03:18,85575,79624
2017-06-26 13:03:21,85575,79624
2017-06-26 13:03:23,85575,79624
2017-06-26 13:03:25,85575,79624
2017-06-26 13:03:27,85575,79624
2017-06-26 13:03:29,85575,79624
2017-06-26 13:03:31,85575,79624
2017-06-26 13:03:33,85575,79624
2017-06-26 13:03:35,85575,79624
2017-06-26 13:03:37,85575,79624
2017-06-26 13:03:39,85575,79624
2017-06-26 13:03:41,85575,79624
2017-06-26 13:03:43,85575,79624
2017-06-26 13:03:46,85575,79624
2017-06-26 13:03:48,85575,79624
2017-06-26 13:03:50,85575,79624
2017-06-26 13:03:52,85575,79624
2017-06-26 13:03:54,85575,79624
2017-06-26 13:03:56,85575,79624
2017-06-26 13:03:58,85575,79624
2017-06-26 13:04:00,85575,79624
2017-06-26 13:04:02,85933,79600
2017-06-26 13:04:04,85933,79600
2017-06-26 13:04:06,85933,79600
2017-06-26 13:04:08,85933,79600
2017-06-26 13:04:10,85933,79600
2017-06-26 13:04:12,85933,79600
2017-06-26 13:04:14,85933,79600
2017-06-26 13:04:17,85933,79600
2017-06-26 13:04:19,85933,79600
2017-06-26 13:04:21,85933,79600
2017-06-26 13:04:23,85933,79600
2017-06-26 13:04:25,85933,79600
2017-06-26 13:04:27,85933,79600
2017-06-26 13:04:29,85933,79600
2017-06-26 13:04:31,85933,79600
2017-06-26 13:04:33,85933,79600
2017-06-26 13:04:35,85933,79600
2017-06-26 13:04:37,85933,79600
2017-06-26 13:04:39,85933,79600
2017-06-26 13:04:42,85933,79600
2017-06-26 13:04:44,85933,79600
2017-06-26 13:04:46,85933,79600
2017-06-26 13:04:48,85933,79600
2017-06-26 13:04:50,85933,79600
2017-06-26 13:04:52,85933,79600
2017-06-26 13:04:54,85933,79600
2017-06-26 13:04:56,85933,79600
2017-06-26 13:04:58,85933,79600
2017-06-26 13:05:00,85933,79600
2017-06-26 13:05:02,85770,79600
2017-06-26 13:05:04,85770,79600
2017-06-26 13:05:07,85770,79600
2017-06-26 13:05:09,85770,79600
2017-06-26 13:05:11,85770,79600
2017-06-26 13:05:13,85770,79600
2017-06-26 13:05:15,85770,79600
2017-06-26 13:05:17,85770,79600
2017-06-26 13:05:20,85770,79600
2017-06-26 13:05:22,85770,79600
2017-06-26 13:05:24,85770,79600
2017-06-26 13:05:26,85770,79600
2017-06-26 13:05:28,85770,79600
2017-06-26 13:05:30,85770,79600
2017-06-26 13:05:32,85770,79600
2017-06-26 13:05:34,85770,79600
2017-06-26 13:05:36,85770,79600
2017-06-26 13:05:38,85770,79600
2017-06-26 13:05:40,85770,79600
2017-06-26 13:05:43,85770,79600
2017-06-26 13:05:45,85770,79600
2017-06-26 13:05:47,85770,79600
2017-06-26 13:05:49,85770,79600
2017-06-26 13:05:51,85770,79600
2017-06-26 13:05:53,85770,79600
2017-06-26 13:05:55,85770,79600
2017-06-26 13:05:57,85770,79600
2017-06-26 13:05:59,85770,79600
2017-06-26 13:06:01,85933,79600
2017-06-26 13:06:03,85933,79600
2017-06-26 13:06:05,85933,79600
2017-06-26 13:06:07,85933,79600
2017-06-26 13:06:09,85933,79600
2017-06-26 13:06:12,85933,79600
2017-06-26 13:06:14,85933,79600
2017-06-26 13:06:16,85933,79600
