time,buy,sell
2017-06-24 20:44:07,89417,82109
2017-06-24 20:44:09,89417,82109
2017-06-24 20:44:11,89417,82109
2017-06-24 20:44:13,89417,82109
2017-06-24 20:44:16,89417,82109
2017-06-24 20:44:18,89417,82109
2017-06-24 20:44:20,89494,82109
2017-06-24 20:44:22,89494,82109
2017-06-24 20:44:24,89494,82109
2017-06-24 20:44:26,89494,82109
2017-06-24 20:44:29,89494,82109
2017-06-24 20:44:31,89494,82109
2017-06-24 20:44:33,89494,82109
2017-06-24 20:44:35,89494,82109
2017-06-24 20:44:37,89494,82109
2017-06-24 20:44:40,89494,82109
2017-06-24 20:44:42,89494,82109
2017-06-24 20:44:44,89494,82109
2017-06-24 20:44:46,89494,82109
2017-06-24 20:44:48,89494,82109
2017-06-24 20:44:50,89494,82109
2017-06-24 20:44:52,89494,82109
2017-06-24 20:44:54,89494,82109
2017-06-24 20:44:57,89494,82109
2017-06-24 20:44:59,89494,82109
2017-06-24 20:45:01,89494,82109
2017-06-24 20:45:03,89494,82109
2017-06-24 20:45:05,89494,82109
2017-06-24 20:45:08,89494,82109
2017-06-24 20:45:10,89494,82109
2017-06-24 20:45:12,89494,82109
2017-06-24 20:45:14,89494,82109
2017-06-24 20:45:16,89494,82109
2017-06-24 20:45:18,89494,82109
2017-06-24 20:45:21,89494,82351
2017-06-24 20:45:23,89494,82351
2017-06-24 20:45:25,89494,82351
2017-06-24 20:45:27,89494,82351
2017-06-24 20:45:29,89494,82351
2017-06-24 20:45:31,89494,82351
2017-06-24 20:45:33,89494,82351
2017-06-24 20:45:36,89494,82351
2017-06-24 20:45:38,89494,82351
2017-06-24 20:45:40,89494,82351
2017-06-24 20:45:42,89494,82351
2017-06-24 20:45:44,89494,82351
2017-06-24 20:45:46,89494,82351
2017-06-24 20:45:48,89494,82351
2017-06-24 20:45:51,89494,82351
2017-06-24 20:45:53,89494,82351
2017-06-24 20:45:55,89494,82351
2017-06-24 20:45:57,89494,82351
2017-06-24 20:45:59,89494,82351
2017-06-24 20:46:01,89494,82351
2017-06-24 20:46:03,89494,82351
2017-06-24 20:46:05,89494,82351
2017-06-24 20:46:07,89494,82351
